file,line,tag,handlers,label,file_kind,status,suggested_phases
src/pages/admin/HouseAdsPage.tsx,903,select,"onChange={(e) => setForm((f) => ({ ...f, slot: e.target.value }))}",id=ad-slot,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,920,select,"onChange={(e) => setForm((f) => ({ ...f, audience: e.target.value }))}",id=ad-audience,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,937,input,"onChange={(e) => setForm((f) => ({ ...f, daily_cap: e.target.value }))}",id=ad-cap; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,961,input,"onChange={(e) => setForm((f) => ({ ...f, starts_at: e.target.value }))}",id=ad-start; type=datetime-local,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,973,input,"onChange={(e) => setForm((f) => ({ ...f, ends_at: e.target.value }))}",id=ad-end; type=datetime-local,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,984,button,onClick={handleSave},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,993,button,onClick={resetForm},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1067,button,onClick={() => void pruneEvents()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1077,button,onClick={() => setPruneArmed(false)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1087,button,onClick={() => setPruneArmed(true)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1264,button,onClick={() => handleEdit(ad)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1271,button,onClick={() => openPlacements(ad.id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1279,button,onClick={() => handleToggle(ad)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1286,button,onClick={() => handleDelete(ad)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1383,button,onClick={() => editPlacement(p)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1391,button,onClick={() => togglePlacement(p)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1399,button,"onClick={() => removePlacement(p, ad.headline)}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1427,select,"onChange={(e) =>
                                        setPlacementDraft((d) => ({ ...d, slot: e.target.value }))
                                      }",id={`pl-slot-${ad.id}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1446,select,"onChange={(e) =>
                                        setPlacementDraft((d) => ({
                                          ...d,
                                          audience: e.target.value,
                                        }))
                                      }",id={`pl-aud-${ad.id}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1468,input,"onChange={(e) =>
                                        setPlacementDraft((d) => ({
                                          ...d,
                                          daily_cap: e.target.value,
                                        }))
                                      }",id={`pl-cap-${ad.id}`}; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1493,input,"onChange={(e) =>
                                        setPlacementDraft((d) => ({
                                          ...d,
                                          target_url: e.target.value,
                                        }))
                                      }",id={`pl-target-${ad.id}`}; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1507,button,onClick={() => savePlacement(ad.id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,1520,button,onClick={() => resetPlacementDraft()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/club/ClubBombPotReportPage.tsx,191,button,onClick={() => navigate('/clubs')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",2;9;10;11
src/pages/club/ClubBombPotReportPage.tsx,205,button,onClick={() => navigate(`/clubs/${clubId}`)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",2;9;10;11
src/pages/club/ClubBombPotReportPage.tsx,216,button,onClick={() => navigate(`/clubs/${clubId}`)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",2;9;10;11
src/pages/club/ClubBombPotReportPage.tsx,222,button,onClick={() => setDays(w)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",2;9;10;11
src/pages/club/ClubBombPotReportPage.tsx,285,button,onClick={exportCsv},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",2;9;10;11
src/pages/club/ClubDashboard.tsx,987,button,onClick={() => loadDashboardData()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/club/ClubDashboard.tsx,1085,button,onClick={handleRecalculateLevel},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
